row,cat_id,name,bucket,confidence,frequency,threshold,total_images,num_positives,num_negatives,TP,FP,TN,FN,precision,recall,f1,weighted_f1
987,988,soupspoon,medium,medium,c,0.39,100169,25,100144,1,400,99744,24,0.0025,0.04,0.0047,0.0031
988,989,sour_cream,medium,medium,c,0.36,100169,22,100147,5,7184,92963,17,0.0007,0.2273,0.0014,0.0009
989,990,soya_milk,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
990,991,space_shuttle,weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
991,992,sparkler_(fireworks),weak,low,r,0.45,100169,9,100160,0,0,100160,9,0.0,0.0,0.0,0.0
992,993,spatula,high,high,f,0.38,100169,308,99861,25,1991,97870,283,0.0124,0.0812,0.0215,0.0149
993,994,spear,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
994,995,spectacles,high,high,f,0.38,100169,1969,98200,98,675,97525,1871,0.1268,0.0498,0.0715,0.0968
995,996,spice_rack,medium,medium,c,0.41,100169,45,100124,4,257,99867,41,0.0153,0.0889,0.0261,0.0184
996,997,spider,medium,medium,c,0.36,100169,12,100157,1,866,99291,11,0.0012,0.0833,0.0023,0.0014
997,998,crawfish,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
998,999,sponge,medium,medium,c,0.41,100169,85,100084,1,4,100080,84,0.2,0.0118,0.0222,0.0476
999,1000,spoon,high,high,f,0.37,100169,1127,99042,208,5061,93981,919,0.0395,0.1846,0.065,0.0468
1000,1001,sportswear,medium,medium,c,0.34,100169,11,100158,6,19570,80588,5,0.0003,0.5455,0.0006,0.0004
1001,1002,spotlight,medium,medium,c,0.38,100169,60,100109,3,977,99132,57,0.0031,0.05,0.0058,0.0038
1002,1003,squid_(food),weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1003,1004,squirrel,medium,medium,c,0.44,100169,16,100153,4,0,100153,12,1.0,0.25,0.4,0.625
1004,1005,stagecoach,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1005,1006,stapler_(stapling_machine),medium,medium,c,0.41,100169,65,100104,1,6,100098,64,0.1429,0.0154,0.0278,0.0538
1006,1007,starfish,medium,medium,c,0.38,100169,13,100156,1,38,100118,12,0.0256,0.0769,0.0385,0.0296
1007,1008,statue_(sculpture),high,high,f,0.4,100169,655,99514,69,143,99371,586,0.3255,0.1053,0.1592,0.2295
1008,1009,steak_(food),medium,medium,c,0.42,100169,51,100118,19,115,100003,32,0.1418,0.3725,0.2054,0.1618
1009,1010,steak_knife,weak,low,r,0.45,100169,1,100168,0,2,100166,1,0.0,0.0,0.0,0.0
1010,1011,steering_wheel,high,high,f,0.39,100169,673,99496,31,265,99231,642,0.1047,0.0461,0.064,0.0835
1011,1012,stepladder,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
1012,1013,step_stool,medium,medium,c,0.35,100169,36,100133,8,10557,89576,28,0.0008,0.2222,0.0015,0.0009
1013,1014,stereo_(sound_system),medium,medium,c,0.41,100169,54,100115,1,21,100094,53,0.0455,0.0185,0.0263,0.0352
1014,1015,stew,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
1015,1016,stirrer,weak,low,r,0.45,100169,8,100161,0,0,100161,8,0.0,0.0,0.0,0.0
1016,1017,stirrup,high,high,f,0.32,100169,305,99864,305,98993,871,0,0.0031,1.0,0.0061,0.0038
1017,1018,stool,high,high,f,0.39,100169,297,99872,9,545,99327,288,0.0162,0.0303,0.0212,0.0179
1018,1019,stop_sign,high,high,f,0.44,100169,1053,99116,357,90,99026,696,0.7987,0.339,0.476,0.6283
1019,1020,brake_light,high,high,f,0.38,100169,223,99946,32,1285,98661,191,0.0243,0.1435,0.0416,0.0291
1020,1021,stove,high,high,f,0.41,100169,1037,99132,358,654,98478,679,0.3538,0.3452,0.3494,0.352
1021,1022,strainer,medium,medium,c,0.36,100169,63,100106,12,9894,90212,51,0.0012,0.1905,0.0024,0.0015
1022,1023,strap,high,high,f,0.37,100169,1881,98288,149,3616,94672,1732,0.0396,0.0792,0.0528,0.044
1023,1024,straw_(for_drinking),high,high,f,0.39,100169,507,99662,31,1102,98560,476,0.0274,0.0611,0.0378,0.0308
1024,1025,strawberry,high,high,f,0.38,100169,333,99836,82,784,99052,251,0.0947,0.2462,0.1368,0.108
1025,1026,street_sign,high,high,f,0.41,100169,1911,98258,564,899,97359,1347,0.3855,0.2951,0.3343,0.3633
1026,1027,streetlight,high,high,f,0.4,100169,1765,98404,235,1278,97126,1530,0.1553,0.1331,0.1434,0.1503
1027,1028,string_cheese,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1028,1029,stylus,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
1029,1030,subwoofer,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1030,1031,sugar_bowl,weak,low,r,0.45,100169,9,100160,0,0,100160,9,0.0,0.0,0.0,0.0
1031,1032,sugarcane_(plant),weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
1032,1033,suit_(clothing),high,high,f,0.4,100169,151,100018,9,86,99932,142,0.0947,0.0596,0.0732,0.0847
1033,1034,sunflower,medium,medium,c,0.41,100169,82,100087,13,22,100065,69,0.3714,0.1585,0.2222,0.2928
1034,1035,sunglasses,high,high,f,0.37,100169,1931,98238,75,847,97391,1856,0.0813,0.0388,0.0526,0.0667
1035,1036,sunhat,medium,medium,c,0.43,100169,41,100128,1,5,100123,40,0.1667,0.0244,0.0426,0.0769
1036,1037,surfboard,high,high,f,0.4,100169,1895,98274,1095,557,97717,800,0.6628,0.5778,0.6174,0.6439
1037,1038,sushi,medium,medium,c,0.45,100169,24,100145,5,0,100145,19,1.0,0.2083,0.3448,0.5682
1038,1039,mop,medium,medium,c,0.4,100169,22,100147,1,24,100123,21,0.04,0.0455,0.0426,0.041
1039,1040,sweat_pants,medium,medium,c,0.38,100169,35,100134,1,887,99247,34,0.0011,0.0286,0.0022,0.0014
1040,1041,sweatband,medium,medium,c,0.38,100169,69,100100,2,2157,97943,67,0.0009,0.029,0.0018,0.0011
1041,1042,sweater,high,high,f,0.38,100169,962,99207,72,983,98224,890,0.0682,0.0748,0.0714,0.0695
1042,1043,sweatshirt,high,high,f,0.39,100169,588,99581,12,162,99419,576,0.069,0.0204,0.0315,0.0467
1043,1044,sweet_potato,medium,medium,c,0.4,100169,21,100148,2,300,99848,19,0.0066,0.0952,0.0124,0.0081
1044,1045,swimsuit,high,high,f,0.38,100169,825,99344,123,288,99056,702,0.2993,0.1491,0.199,0.2491
1045,1046,sword,medium,medium,c,0.36,100169,52,100117,7,1475,98642,45,0.0047,0.1346,0.0091,0.0059
1046,1047,syringe,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
1047,1048,Tabasco_sauce,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
1048,1049,table-tennis_table,weak,low,r,0.45,100169,5,100164,0,1,100163,5,0.0,0.0,0.0,0.0
1049,1050,table,high,high,f,0.38,100169,1860,98309,198,2457,95852,1662,0.0746,0.1065,0.0877,0.0793
1050,1051,table_lamp,medium,medium,c,0.4,100169,56,100113,2,221,99892,54,0.009,0.0357,0.0143,0.0105
1051,1052,tablecloth,high,high,f,0.37,100169,1582,98587,125,1201,97386,1457,0.0943,0.079,0.086,0.0908
1052,1053,tachometer,weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
1053,1054,taco,weak,low,r,0.45,100169,2,100167,0,3,100164,2,0.0,0.0,0.0,0.0
1054,1055,tag,high,high,f,0.34,100169,1562,98607,1057,61080,37527,505,0.017,0.6767,0.0332,0.0211
1055,1056,taillight,high,high,f,0.38,100169,1885,98284,325,2321,95963,1560,0.1228,0.1724,0.1435,0.1303
1056,1057,tambourine,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1057,1058,army_tank,weak,low,r,0.45,100169,5,100164,0,1,100163,5,0.0,0.0,0.0,0.0
1058,1059,tank_(storage_vessel),high,high,f,0.39,100169,137,100032,3,196,99836,134,0.0151,0.0219,0.0179,0.0161
1059,1060,tank_top_(clothing),high,high,f,0.37,100169,1094,99075,94,1942,97133,1000,0.0462,0.0859,0.0601,0.0509
1060,1061,tape_(sticky_cloth_or_paper),high,high,f,0.4,100169,134,100035,1,12,100023,133,0.0769,0.0075,0.0136,0.0269
1061,1062,tape_measure,medium,medium,c,0.39,100169,29,100140,1,171,99969,28,0.0058,0.0345,0.01,0.007
1062,1063,tapestry,medium,medium,c,0.37,100169,22,100147,4,783,99364,18,0.0051,0.1818,0.0099,0.0063
1063,1064,tarp,high,high,f,0.39,100169,522,99647,13,217,99430,509,0.0565,0.0249,0.0346,0.0451
1064,1065,tartan,medium,medium,c,0.41,100169,50,100119,1,7,100112,49,0.125,0.02,0.0345,0.061
1065,1066,tassel,medium,medium,c,0.36,100169,68,100101,3,1417,98684,65,0.0021,0.0441,0.004,0.0026
1066,1067,tea_bag,medium,medium,c,0.41,100169,16,100153,2,41,100112,14,0.0465,0.125,0.0678,0.0532
1067,1068,teacup,medium,medium,c,0.39,100169,40,100129,1,295,99834,39,0.0034,0.025,0.006,0.0041
1068,1069,teakettle,medium,medium,c,0.37,100169,35,100134,2,3145,96989,33,0.0006,0.0571,0.0013,0.0008
1069,1070,teapot,high,high,f,0.4,100169,135,100034,6,246,99788,129,0.0238,0.0444,0.031,0.0262
1070,1071,teddy_bear,high,high,f,0.4,100169,1413,98756,648,134,98622,765,0.8286,0.4586,0.5904,0.7135
1071,1072,telephone,high,high,f,0.39,100169,772,99397,44,932,98465,728,0.0451,0.057,0.0503,0.047
1072,1073,telephone_booth,medium,medium,c,0.44,100169,50,100119,2,20,100099,48,0.0909,0.04,0.0556,0.0725
1073,1074,telephone_pole,high,high,f,0.39,100169,1015,99154,167,1226,97928,848,0.1199,0.1645,0.1387,0.1268
1074,1075,telephoto_lens,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1075,1076,television_camera,medium,medium,c,0.31,100169,65,100104,42,38785,61319,23,0.0011,0.6462,0.0022,0.0014
1076,1077,television_set,high,high,f,0.4,100169,1900,98269,432,424,97845,1468,0.5047,0.2274,0.3135,0.4057
1077,1078,tennis_ball,high,high,f,0.4,100169,1302,98867,754,833,98034,548,0.4751,0.5791,0.522,0.4928
1078,1079,tennis_racket,high,high,f,0.39,100169,1977,98192,1315,650,97542,662,0.6692,0.6651,0.6672,0.6684
1079,1080,tequila,weak,low,r,0.45,100169,2,100167,0,0,100167,2,0.0,0.0,0.0,0.0
1080,1081,thermometer,medium,medium,c,0.37,100169,29,100140,3,1677,98463,26,0.0018,0.1034,0.0035,0.0022
1081,1082,thermos_bottle,medium,medium,c,0.33,100169,36,100133,12,9883,90250,24,0.0012,0.3333,0.0024,0.0015
1082,1083,thermostat,high,high,f,0.36,100169,138,100031,20,3125,96906,118,0.0064,0.1449,0.0122,0.0079
1083,1084,thimble,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
1084,1085,thread,medium,medium,c,0.41,100169,67,100102,3,3,100099,64,0.5,0.0448,0.0822,0.1648
1085,1086,thumbtack,medium,medium,c,0.36,100169,26,100143,12,8803,91340,14,0.0014,0.4615,0.0027,0.0017
1086,1087,tiara,medium,medium,c,0.38,100169,25,100144,4,278,99866,21,0.0142,0.16,0.0261,0.0173
1087,1088,tiger,medium,medium,c,0.44,100169,33,100136,1,1,100135,32,0.5,0.0303,0.0571,0.122
1088,1089,tights_(clothing),medium,medium,c,0.39,100169,37,100132,2,18,100114,35,0.1,0.0541,0.0702,0.0855
1089,1090,timer,medium,medium,c,0.39,100169,50,100119,2,388,99731,48,0.0051,0.04,0.0091,0.0062
1090,1091,tinfoil,high,high,f,0.35,100169,270,99899,102,24258,75641,168,0.0042,0.3778,0.0083,0.0052
1091,1092,tinsel,medium,medium,c,0.42,100169,12,100157,1,1,100156,11,0.5,0.0833,0.1429,0.25
1092,1093,tissue_paper,high,high,f,0.38,100169,316,99853,2,137,99716,314,0.0144,0.0063,0.0088,0.0115
1093,1094,toast_(food),medium,medium,c,0.39,100169,41,100128,9,1672,98456,32,0.0054,0.2195,0.0105,0.0067
1094,1095,toaster,high,high,f,0.41,100169,224,99945,7,101,99844,217,0.0648,0.0312,0.0422,0.0534
1095,1096,toaster_oven,high,high,f,0.44,100169,105,100064,4,27,100037,101,0.129,0.0381,0.0588,0.0873
1096,1097,toilet,high,high,f,0.42,100169,1925,98244,1060,706,97538,865,0.6002,0.5506,0.5744,0.5896
1097,1098,toilet_tissue,high,high,f,0.41,100169,1021,99148,527,1055,98093,494,0.3331,0.5162,0.4049,0.3586
1098,1099,tomato,high,high,f,0.37,100169,1213,98956,261,1902,97054,952,0.1207,0.2152,0.1546,0.1323
1099,1100,tongs,high,high,f,0.38,100169,172,99997,2,564,99433,170,0.0035,0.0116,0.0054,0.0041
1100,1101,toolbox,medium,medium,c,0.39,100169,28,100141,2,398,99743,26,0.005,0.0714,0.0093,0.0061
1101,1102,toothbrush,high,high,f,0.4,100169,745,99424,150,148,99276,595,0.5034,0.2013,0.2876,0.3872
1102,1103,toothpaste,high,high,f,0.41,100169,187,99982,18,21,99961,169,0.4615,0.0963,0.1593,0.2624
1103,1104,toothpick,high,high,f,0.34,100169,147,100022,65,27657,72365,82,0.0023,0.4422,0.0047,0.0029
1104,1105,cover,high,high,f,0.32,100169,136,100033,119,82501,17532,17,0.0014,0.875,0.0029,0.0018
1105,1106,tortilla,medium,medium,c,0.42,100169,34,100135,3,169,99966,31,0.0174,0.0882,0.0291,0.0208
1106,1107,tow_truck,medium,medium,c,0.43,100169,41,100128,6,82,100046,35,0.0682,0.1463,0.093,0.0763
1107,1108,towel,high,high,f,0.37,100169,636,99533,125,4505,95028,511,0.027,0.1965,0.0475,0.0326
1108,1109,towel_rack,high,high,f,0.41,100169,570,99599,44,227,99372,526,0.1624,0.0772,0.1046,0.133
1109,1110,toy,high,high,f,0.4,100169,1149,99020,102,277,98743,1047,0.2691,0.0888,0.1335,0.1914
1110,1111,tractor_(farm_equipment),medium,medium,c,0.44,100169,61,100108,3,2,100106,58,0.6,0.0492,0.0909,0.1852
1111,1112,traffic_light,high,high,f,0.42,100169,1890,98279,446,465,97814,1444,0.4896,0.236,0.3185,0.403
1112,1113,dirt_bike,medium,medium,c,0.42,100169,18,100151,9,75,100076,9,0.1071,0.5,0.1765,0.1271
1113,1114,trailer_truck,high,high,f,0.43,100169,143,100026,11,58,99968,132,0.1594,0.0769,0.1038,0.1313
1114,1115,train_(railroad_vehicle),high,high,f,0.39,100169,1517,98652,979,952,97700,538,0.507,0.6454,0.5679,0.5297
1115,1116,trampoline,weak,low,r,0.45,100169,7,100162,0,1,100161,7,0.0,0.0,0.0,0.0
1116,1117,tray,high,high,f,0.38,100169,943,99226,183,3436,95790,760,0.0506,0.1941,0.0802,0.0593
1117,1118,trench_coat,weak,low,r,0.45,100169,6,100163,0,0,100163,6,0.0,0.0,0.0,0.0
1118,1119,triangle_(musical_instrument),weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1119,1120,tricycle,medium,medium,c,0.42,100169,11,100158,1,124,100034,10,0.008,0.0909,0.0147,0.0098
1120,1121,tripod,high,high,f,0.4,100169,101,100068,4,59,100009,97,0.0635,0.0396,0.0488,0.0567
1121,1122,trousers,high,high,f,0.37,100169,1909,98260,139,3302,94958,1770,0.0404,0.0728,0.052,0.0443
1122,1123,truck,high,high,f,0.41,100169,800,99369,130,468,98901,670,0.2174,0.1625,0.186,0.2036
1123,1124,truffle_(chocolate),weak,low,r,0.45,100169,1,100168,0,1,100167,1,0.0,0.0,0.0,0.0
1124,1125,trunk,medium,medium,c,0.38,100169,44,100125,7,1087,99038,37,0.0064,0.1591,0.0123,0.0079
1125,1126,vat,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
1126,1127,turban,medium,medium,c,0.4,100169,44,100125,1,32,100093,43,0.0303,0.0227,0.026,0.0284
1127,1128,turkey_(food),medium,medium,c,0.42,100169,31,100138,1,15,100123,30,0.0625,0.0323,0.0426,0.0526
1128,1129,turnip,weak,low,r,0.45,100169,7,100162,0,0,100162,7,0.0,0.0,0.0,0.0
1129,1130,turtle,medium,medium,c,0.42,100169,20,100149,1,0,100149,19,1.0,0.05,0.0952,0.2083
1130,1131,turtleneck_(clothing),medium,medium,c,0.35,100169,11,100158,3,13913,86245,8,0.0002,0.2727,0.0004,0.0003
1131,1132,typewriter,medium,medium,c,0.44,100169,13,100156,1,8,100148,12,0.1111,0.0769,0.0909,0.102
1132,1133,umbrella,high,high,f,0.4,100169,1924,98245,503,368,97877,1421,0.5775,0.2614,0.3599,0.4651
1133,1134,underwear,high,high,f,0.38,100169,113,100056,11,633,99423,102,0.0171,0.0973,0.0291,0.0205
1134,1135,unicycle,weak,low,r,0.45,100169,2,100167,1,4,100163,1,0.2,0.5,0.2857,0.2273
1135,1136,urinal,high,high,f,0.45,100169,139,100030,31,75,99955,108,0.2925,0.223,0.2531,0.2753
1136,1137,urn,medium,medium,c,0.42,100169,12,100157,3,53,100104,9,0.0536,0.25,0.0882,0.0636
1137,1138,vacuum_cleaner,medium,medium,c,0.37,100169,37,100132,8,2423,97709,29,0.0033,0.2162,0.0065,0.0041
1138,1139,vase,high,high,f,0.39,100169,1866,98303,594,304,97999,1272,0.6615,0.3183,0.4298,0.5442
1139,1140,vending_machine,medium,medium,c,0.43,100169,47,100122,1,32,100090,46,0.0303,0.0213,0.025,0.0279
1140,1141,vent,high,high,f,0.37,100169,1468,98701,50,1689,97012,1418,0.0288,0.0341,0.0312,0.0297
1141,1142,vest,high,high,f,0.38,100169,729,99440,20,481,98959,709,0.0399,0.0274,0.0325,0.0366
1142,1143,videotape,medium,medium,c,0.39,100169,24,100145,3,326,99819,21,0.0091,0.125,0.017,0.0112
1143,1144,vinegar,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1144,1145,violin,weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
1145,1146,vodka,weak,low,r,0.45,100169,3,100166,0,0,100166,3,0.0,0.0,0.0,0.0
1146,1147,volleyball,medium,medium,c,0.45,100169,14,100155,2,1,100154,12,0.6667,0.1429,0.2353,0.3846
1147,1148,vulture,weak,low,r,0.45,100169,4,100165,0,0,100165,4,0.0,0.0,0.0,0.0
1148,1149,waffle,medium,medium,c,0.45,100169,29,100140,3,0,100140,26,1.0,0.1034,0.1875,0.3659
1149,1150,waffle_iron,weak,low,r,0.45,100169,4,100165,0,1,100164,4,0.0,0.0,0.0,0.0
1150,1151,wagon,medium,medium,c,0.42,100169,70,100099,7,40,100059,63,0.1489,0.1,0.1197,0.1357
1151,1152,wagon_wheel,medium,medium,c,0.38,100169,46,100123,10,202,99921,36,0.0472,0.2174,0.0775,0.0559
1152,1153,walking_stick,medium,medium,c,0.36,100169,14,100155,2,8720,91435,12,0.0002,0.1429,0.0005,0.0003
1153,1154,wall_clock,medium,medium,c,0.46,100169,48,100121,1,3,100118,47,0.25,0.0208,0.0385,0.0781
1154,1155,wall_socket,high,high,f,0.36,100169,1855,98314,396,5908,92406,1459,0.0628,0.2135,0.0971,0.0731
1155,1156,wallet,high,high,f,0.38,100169,113,100056,15,557,99499,98,0.0262,0.1327,0.0438,0.0312
1156,1157,walrus,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1157,1158,wardrobe,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1158,1159,washbasin,weak,low,r,0.45,100169,10,100159,0,0,100159,10,0.0,0.0,0.0,0.0
1159,1160,automatic_washer,medium,medium,c,0.39,100169,54,100115,18,1825,98290,36,0.0098,0.3333,0.019,0.0121
1160,1161,watch,high,high,f,0.34,100169,1922,98247,309,9052,89195,1613,0.033,0.1608,0.0548,0.0392
1161,1162,water_bottle,high,high,f,0.4,100169,630,99539,4,179,99360,626,0.0219,0.0063,0.0098,0.0147
1162,1163,water_cooler,medium,medium,c,0.4,100169,31,100138,1,701,99437,30,0.0014,0.0323,0.0027,0.0018
1163,1164,water_faucet,medium,medium,c,0.38,100169,69,100100,27,3835,96265,42,0.007,0.3913,0.0137,0.0087
1164,1165,water_heater,weak,low,r,0.45,100169,7,100162,0,11,100151,7,0.0,0.0,0.0,0.0
1165,1166,water_jug,medium,medium,c,0.32,100169,11,100158,5,25096,75062,6,0.0002,0.4545,0.0004,0.0002
1166,1167,water_gun,weak,low,r,0.45,100169,1,100168,0,0,100168,1,0.0,0.0,0.0,0.0
1167,1168,water_scooter,medium,medium,c,0.42,100169,30,100139,3,31,100108,27,0.0882,0.1,0.0938,0.0904
1168,1169,water_ski,medium,medium,c,0.44,100169,50,100119,7,23,100096,43,0.2333,0.14,0.175,0.2059
1169,1170,water_tower,medium,medium,c,0.45,100169,45,100124,1,0,100124,44,1.0,0.0222,0.0435,0.102
1170,1171,watering_can,medium,medium,c,0.4,100169,28,100141,7,734,99407,21,0.0094,0.25,0.0182,0.0117
1171,1172,watermelon,high,high,f,0.4,100169,114,100055,7,200,99855,107,0.0338,0.0614,0.0436,0.0372
1172,1173,weathervane,high,high,f,0.41,100169,193,99976,7,26,99950,186,0.2121,0.0363,0.0619,0.1077
1173,1174,webcam,medium,medium,c,0.4,100169,21,100148,8,1750,98398,13,0.0046,0.381,0.009,0.0057
1174,1175,wedding_cake,medium,medium,c,0.44,100169,91,100078,28,37,100041,63,0.4308,0.3077,0.359,0.3989
1175,1176,wedding_ring,medium,medium,c,0.4,100169,31,100138,1,60,100078,30,0.0164,0.0323,0.0217,0.0182
1176,1177,wet_suit,high,high,f,0.37,100169,1469,98700,319,3152,95548,1150,0.0919,0.2172,0.1291,0.1039
1177,1178,wheel,high,high,f,0.37,100169,1924,98245,366,3701,94544,1558,0.09,0.1902,0.1222,0.1006
1178,1179,wheelchair,medium,medium,c,0.41,100169,87,100082,1,84,99998,86,0.0118,0.0115,0.0116,0.0117
1179,1180,whipped_cream,medium,medium,c,0.43,100169,77,100092,8,22,100070,69,0.2667,0.1039,0.1495,0.203
1180,1181,whistle,medium,medium,c,0.35,100169,11,100158,9,44186,55972,2,0.0002,0.8182,0.0004,0.0003
1181,1182,wig,medium,medium,c,0.41,100169,47,100122,1,10,100112,46,0.0909,0.0213,0.0345,0.0549
1182,1183,wind_chime,medium,medium,c,0.38,100169,21,100148,2,666,99482,19,0.003,0.0952,0.0058,0.0037
1183,1184,windmill,medium,medium,c,0.42,100169,47,100122,3,0,100122,44,1.0,0.0638,0.12,0.2542
1184,1185,window_box_(for_plants),medium,medium,c,0.45,100169,70,100099,1,6,100093,69,0.1429,0.0143,0.026,0.051
1185,1186,windshield_wiper,high,high,f,0.39,100169,1838,98331,84,707,97624,1754,0.1062,0.0457,0.0639,0.084
1186,1187,windsock,medium,medium,c,0.36,100169,19,100150,6,8808,91342,13,0.0007,0.3158,0.0014,0.0009
1187,1188,wine_bottle,high,high,f,0.4,100169,531,99638,60,87,99551,471,0.4082,0.113,0.177,0.2681
1188,1189,wine_bucket,medium,medium,c,0.4,100169,11,100158,1,113,100045,10,0.0088,0.0909,0.016,0.0107
1189,1190,wineglass,high,high,f,0.4,100169,941,99228,138,144,99084,803,0.4894,0.1467,0.2257,0.3335
1190,1191,blinder_(for_horses),high,high,f,0.32,100169,113,100056,112,96028,4028,1,0.0012,0.9912,0.0023,0.0015
1191,1192,wok,medium,medium,c,0.41,100169,26,100143,4,169,99974,22,0.0231,0.1538,0.0402,0.0279
1192,1193,wolf,weak,low,r,0.45,100169,5,100164,0,0,100164,5,0.0,0.0,0.0,0.0
1193,1194,wooden_spoon,medium,medium,c,0.4,100169,56,100113,1,141,99972,55,0.007,0.0179,0.0101,0.008
1194,1195,wreath,medium,medium,c,0.44,100169,73,100096,1,0,100096,72,1.0,0.0137,0.027,0.0649
1195,1196,wrench,medium,medium,c,0.36,100169,32,100137,10,7994,92143,22,0.0012,0.3125,0.0025,0.0016
1196,1197,wristband,high,high,f,0.34,100169,128,100041,20,5832,94209,108,0.0034,0.1562,0.0067,0.0042
1197,1198,wristlet,high,high,f,0.3,100169,623,99546,403,40170,59376,220,0.0099,0.6469,0.0196,0.0124
1198,1199,yacht,medium,medium,c,0.41,100169,12,100157,3,84,100073,9,0.0345,0.25,0.0606,0.0417
1199,1200,yogurt,medium,medium,c,0.38,100169,52,100117,13,1461,98656,39,0.0088,0.25,0.017,0.0109
1200,1201,yoke_(animal_equipment),medium,medium,c,0.32,100169,11,100158,11,99929,229,0,0.0001,1.0,0.0002,0.0001
1201,1202,zebra,high,high,f,0.42,100169,1674,98495,1260,21,98474,414,0.9836,0.7527,0.8528,0.9267
1202,1203,zucchini,medium,medium,c,0.41,100169,81,100088,8,299,99789,73,0.0261,0.0988,0.0412,0.0306
